date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-08-20,3,3,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
2021-08-22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-08-27,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-08-28,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-08-29,4,3,0,0,0,0,0,1,1,1,0.0,0.111,0.0,0.111
2021-08-30,0,0,0,0,0,0,0,0,0,0,0.0,0.111,0.0,0.111
2021-08-31,3,3,0,1,0,0,0,1,0,1,0.091,0.167,0.091,0.258
