date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-22,4,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-23,3,3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-04-24,4,3,2,0,0,0,0,1,0,1,0.0,0.091,0.0,0.091
2021-04-25,4,4,0,0,0,0,0,0,0,2,0.0,0.067,0.0,0.067
2021-04-28,5,3,1,1,1,0,0,2,2,0,0.059,0.2,0.118,0.318
2021-04-30,1,0,0,0,0,0,0,0,1,0,0.059,0.238,0.118,0.356
2021-05-01,1,1,0,0,0,0,0,0,0,0,0.056,0.227,0.111,0.338
2021-05-02,4,3,0,0,0,0,0,0,0,1,0.048,0.231,0.095,0.326
2021-05-04,1,1,0,0,0,0,0,0,0,0,0.045,0.222,0.091,0.313
2021-05-05,1,1,0,0,0,0,0,0,0,0,0.043,0.214,0.087,0.301
2021-05-07,4,4,0,0,0,0,0,1,0,0,0.037,0.188,0.074,0.262
2021-05-08,4,4,0,0,0,0,0,0,0,0,0.032,0.167,0.065,0.231
2021-05-09,4,4,0,2,0,0,0,0,0,1,0.086,0.2,0.114,0.314
