date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0
2021-04-04,4,4,0,3,0,0,0,1,0,0,0.75,0.8,0.75,1.55
2021-04-05,4,4,1,1,0,0,1,1,0,2,0.5,0.556,0.875,1.431
2021-04-06,4,4,1,1,0,0,1,1,0,0,0.417,0.462,0.917,1.378
2021-04-07,4,4,1,2,1,0,0,0,0,0,0.438,0.471,0.875,1.346
2021-04-08,4,3,0,0,0,0,0,0,1,0,0.368,0.429,0.737,1.165
2021-04-10,5,4,2,2,0,0,1,1,1,0,0.391,0.462,0.826,1.288
2021-04-11,5,5,1,2,0,0,0,0,0,0,0.393,0.452,0.75,1.202
2021-04-12,4,4,0,2,1,0,0,1,0,1,0.406,0.457,0.75,1.207
2021-04-13,5,2,2,0,0,0,0,0,1,0,0.382,0.475,0.706,1.181
2021-04-14,5,4,0,0,0,0,0,0,1,2,0.342,0.444,0.632,1.076
2021-04-16,5,5,0,1,0,0,0,0,0,2,0.326,0.42,0.581,1.001
2021-04-17,4,4,0,0,0,0,0,0,0,1,0.298,0.389,0.532,0.921
2021-04-18,5,4,1,0,0,0,0,0,1,3,0.275,0.373,0.49,0.863
2021-04-21,4,4,1,2,0,0,0,0,0,0,0.291,0.381,0.491,0.872
2021-04-21,3,3,1,1,0,0,1,1,0,1,0.293,0.379,0.534,0.913
2021-04-22,4,4,0,0,0,0,0,0,0,1,0.274,0.357,0.5,0.857
2021-04-23,4,4,0,0,0,0,0,0,0,1,0.258,0.338,0.47,0.808
2021-04-24,5,3,0,0,0,0,0,0,1,2,0.246,0.342,0.449,0.791
2021-04-25,5,5,1,1,0,0,0,0,0,3,0.243,0.333,0.432,0.766
2021-04-27,4,4,0,0,0,0,0,0,0,1,0.231,0.318,0.41,0.728
2021-04-28,5,3,1,1,0,0,0,1,2,0,0.235,0.333,0.407,0.741
2021-04-30,1,1,0,0,0,0,0,0,0,1,0.232,0.33,0.402,0.732
2021-05-01,5,4,1,0,0,0,0,0,1,1,0.221,0.323,0.384,0.707
2021-05-03,4,3,0,1,0,0,0,0,1,1,0.225,0.33,0.382,0.712
2021-05-04,4,4,0,1,0,0,0,0,0,0,0.226,0.327,0.376,0.703
2021-05-05,2,2,0,0,0,0,0,0,0,0,0.221,0.321,0.368,0.69
2021-05-07,4,4,0,1,0,0,0,0,0,1,0.222,0.319,0.364,0.682
2021-05-08,5,3,0,0,0,0,0,0,2,1,0.216,0.322,0.353,0.675
2021-05-10,4,3,0,0,0,0,0,0,1,1,0.21,0.32,0.343,0.662
2021-05-11,4,3,0,1,1,0,0,1,1,2,0.213,0.325,0.352,0.677
2021-05-12,3,3,0,1,0,0,0,0,0,1,0.216,0.326,0.351,0.677
2021-06-08,4,4,1,1,0,0,0,0,0,1,0.217,0.323,0.348,0.671
2021-06-09,1,1,0,0,0,0,0,0,0,0,0.216,0.321,0.345,0.666
2021-06-10,3,3,1,2,0,0,0,0,0,0,0.227,0.328,0.353,0.681
2021-06-11,4,4,0,0,0,0,0,0,0,1,0.22,0.319,0.341,0.661
2021-06-12,5,5,1,1,0,0,0,0,0,2,0.219,0.315,0.336,0.651
2021-06-13,3,3,0,1,0,0,0,0,0,0,0.221,0.315,0.336,0.651
2021-06-14,4,3,0,0,0,0,0,0,1,1,0.216,0.314,0.328,0.642
2021-06-15,4,4,0,1,1,0,0,1,0,1,0.217,0.312,0.333,0.645
2021-06-16,4,4,0,0,0,0,0,0,0,1,0.211,0.304,0.324,0.628
2021-06-18,2,1,1,0,0,0,0,1,1,1,0.21,0.307,0.322,0.628
2021-06-19,1,1,0,0,0,0,0,0,0,0,0.208,0.305,0.319,0.624
2021-06-20,4,4,0,1,0,0,0,0,0,1,0.209,0.304,0.318,0.621
