PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2020-09-26,4,4,0,0,0,0,0,0,0,3,0.265,0.392,0.456,0.848
2021-04-01,4,4,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
2021-04-03,4,4,1,2,0,0,1,1,0,0,0.25,0.25,0.625,0.875
2021-04-04,4,3,0,0,0,0,0,0,1,0,0.182,0.25,0.455,0.704
2021-04-05,0,0,0,0,0,0,0,0,0,0,0.182,0.25,0.455,0.704
2021-04-06,3,2,0,0,0,0,0,0,1,0,0.154,0.267,0.385,0.651
2021-04-07,4,4,0,1,0,0,0,1,0,2,0.176,0.263,0.353,0.616
2021-04-08,4,4,0,1,0,0,0,0,0,1,0.19,0.261,0.333,0.594
2021-04-10,4,4,0,1,1,0,0,0,0,2,0.2,0.259,0.36,0.619
2021-04-11,4,4,0,0,0,0,0,0,0,1,0.172,0.226,0.31,0.536
2021-04-12,4,4,0,0,0,0,0,0,0,1,0.152,0.2,0.273,0.473
2021-04-13,4,4,0,1,0,0,0,0,0,2,0.162,0.205,0.27,0.475
2021-04-14,3,3,0,2,1,0,0,0,0,0,0.2,0.238,0.325,0.563
2021-04-16,4,4,0,1,0,0,0,0,0,3,0.205,0.239,0.318,0.557
2021-04-17,4,3,2,1,1,0,0,0,1,0,0.213,0.26,0.34,0.6
2021-04-18,4,4,0,0,0,0,0,0,0,1,0.196,0.241,0.314,0.554
2021-04-20,4,4,1,1,0,0,0,0,0,0,0.2,0.241,0.309,0.55
2021-04-22,1,1,0,1,0,0,0,1,0,0,0.214,0.254,0.321,0.576
2021-04-23,5,3,3,1,0,1,0,1,2,0,0.22,0.281,0.356,0.637
2021-04-24,4,4,2,1,0,0,1,1,0,0,0.222,0.279,0.397,0.676
2021-04-25,3,3,0,0,0,0,0,0,0,1,0.212,0.268,0.379,0.646
2021-04-26,4,4,0,0,0,0,0,0,0,2,0.2,0.253,0.357,0.61
2021-04-27,3,2,0,0,0,0,0,0,1,0,0.194,0.256,0.347,0.604
2021-04-28,2,2,0,0,0,0,0,0,0,2,0.189,0.25,0.338,0.588
2021-04-29,5,5,1,2,1,0,0,2,0,0,0.203,0.259,0.354,0.613
2021-04-30,1,0,0,0,0,0,0,0,1,0,0.203,0.267,0.354,0.622
2021-05-01,4,4,0,1,0,0,0,1,0,2,0.205,0.267,0.349,0.616
2021-05-02,5,5,1,0,0,0,0,0,0,1,0.193,0.253,0.33,0.582
2021-05-04,4,3,1,1,0,0,1,1,1,1,0.198,0.263,0.363,0.625
2021-05-05,5,5,0,0,0,0,0,0,0,3,0.188,0.25,0.344,0.594
2021-05-07,3,3,0,0,0,0,0,0,0,0,0.182,0.243,0.333,0.576
2021-05-08,3,2,1,0,0,0,0,0,1,1,0.178,0.245,0.327,0.572
2021-05-09,3,3,0,0,0,0,0,1,0,0,0.173,0.239,0.317,0.556
2021-05-11,4,3,0,1,1,0,0,0,0,1,0.178,0.248,0.327,0.575
2021-05-12,5,4,0,0,0,0,0,0,1,2,0.171,0.246,0.315,0.561
2021-05-14,4,3,1,1,1,0,0,0,1,0,0.175,0.254,0.325,0.578
2021-05-15,5,5,0,1,0,0,0,0,0,0,0.176,0.252,0.319,0.571
2021-05-17,4,4,1,2,0,0,1,3,0,1,0.187,0.259,0.35,0.609
2021-05-18,2,2,0,0,0,0,0,0,0,1,0.184,0.255,0.344,0.6
2021-05-19,1,1,0,0,0,0,0,0,0,0,0.183,0.254,0.341,0.595
2021-06-05,4,4,0,0,0,0,0,0,0,1,0.177,0.246,0.331,0.577
2021-06-06,4,4,0,0,0,0,0,0,0,1,0.172,0.24,0.321,0.561
2021-06-08,4,1,0,0,0,0,0,0,3,0,0.17,0.253,0.319,0.572
2021-06-09,3,3,0,0,0,0,0,0,0,2,0.167,0.248,0.312,0.56
2021-06-11,4,4,2,2,0,0,0,0,0,0,0.176,0.255,0.317,0.572
2021-06-12,4,3,1,0,0,0,0,0,1,0,0.172,0.255,0.31,0.565
2021-06-14,3,3,0,0,0,0,0,0,0,1,0.169,0.25,0.304,0.554
2021-06-15,4,3,0,0,0,0,0,0,1,0,0.166,0.25,0.298,0.548
2021-06-16,1,1,0,0,0,0,0,0,0,1,0.164,0.249,0.296,0.545
2021-06-17,3,3,0,1,0,0,0,0,0,0,0.168,0.25,0.297,0.547
2021-06-19,3,3,1,1,0,0,1,1,0,1,0.171,0.251,0.316,0.568
2021-06-20,1,0,1,0,0,0,0,0,1,0,0.171,0.256,0.316,0.572
2021-06-21,4,4,0,1,1,0,0,0,0,1,0.173,0.256,0.321,0.576
2021-06-22,3,3,0,0,0,0,0,0,0,0,0.17,0.251,0.315,0.566
2021-06-24,4,3,1,2,0,0,0,0,1,0,0.179,0.262,0.321,0.584
2021-06-25,4,2,1,2,0,0,0,0,2,0,0.188,0.277,0.329,0.607
2021-06-26,4,4,1,3,1,0,0,0,0,0,0.201,0.287,0.345,0.632
2021-06-28,4,4,0,0,0,0,0,0,0,0,0.197,0.281,0.337,0.618
2021-06-29,4,2,0,0,0,0,0,0,2,1,0.194,0.286,0.333,0.619
2021-06-30,0,0,0,0,0,0,0,0,0,0,0.194,0.286,0.333,0.619
2021-07-02,4,4,0,1,1,0,0,1,0,1,0.196,0.285,0.337,0.622
2021-07-03,3,3,0,0,0,0,0,0,0,2,0.193,0.281,0.332,0.612
2021-07-05,1,1,0,1,0,0,0,0,0,0,0.197,0.284,0.335,0.62
2021-07-06,5,5,1,2,0,0,0,0,0,1,0.202,0.287,0.337,0.624
2021-07-07,4,4,1,1,0,0,0,1,0,0,0.203,0.286,0.335,0.621
2021-07-08,4,4,0,1,0,0,0,0,0,2,0.204,0.286,0.333,0.619
2021-07-09,5,3,1,2,0,0,0,1,1,0,0.211,0.297,0.338,0.635
2021-07-16,1,1,1,1,0,0,1,2,0,0,0.215,0.3,0.356,0.656
2021-07-17,2,2,0,0,0,0,0,0,0,0,0.213,0.297,0.353,0.65
2021-07-18,4,4,0,0,0,0,0,0,0,1,0.209,0.292,0.346,0.638
2021-07-19,2,2,0,0,0,0,0,0,0,1,0.207,0.29,0.343,0.633
2021-07-20,5,5,0,0,0,0,0,0,0,1,0.202,0.284,0.335,0.619
2021-07-21,4,4,0,2,2,0,0,0,0,0,0.207,0.287,0.347,0.634
2021-07-22,0,0,0,0,0,0,0,0,0,0,0.207,0.287,0.347,0.634
2021-07-23,4,4,0,0,0,0,0,0,0,1,0.204,0.283,0.341,0.624
2021-07-24,4,4,0,1,0,0,0,0,0,1,0.204,0.282,0.339,0.622
2021-07-26,1,1,0,0,0,0,0,0,0,0,0.203,0.281,0.338,0.619
2021-07-27,4,4,0,0,0,0,0,0,0,1,0.2,0.277,0.332,0.609
2021-07-28,4,4,0,0,0,0,0,0,0,1,0.197,0.273,0.326,0.599
2021-07-29,4,4,0,1,0,0,0,0,0,1,0.198,0.272,0.325,0.598
2021-07-30,4,4,0,1,0,0,0,0,0,1,0.198,0.272,0.324,0.596
2021-07-31,4,4,0,1,0,0,0,1,0,0,0.199,0.272,0.323,0.594
2021-08-01,4,3,0,0,0,0,0,0,1,0,0.197,0.271,0.319,0.59
2021-08-03,4,4,1,1,1,0,0,2,0,0,0.198,0.271,0.322,0.593
2021-08-15,4,4,0,1,0,0,0,0,0,0,0.198,0.271,0.321,0.591
2021-08-16,4,4,1,1,1,0,0,1,0,1,0.199,0.271,0.323,0.594
2021-08-17,4,4,0,1,0,0,0,0,0,1,0.2,0.27,0.322,0.592
2021-08-20,2,2,0,0,0,0,0,0,0,1,0.199,0.268,0.32,0.588
2021-08-21,3,3,0,0,0,0,0,0,0,1,0.196,0.266,0.316,0.582
2021-08-22,4,3,0,0,0,0,0,0,1,0,0.194,0.266,0.313,0.578
2021-08-23,1,1,1,1,0,0,0,0,0,0,0.197,0.268,0.315,0.583
2021-08-25,5,5,1,2,1,0,0,0,0,0,0.201,0.27,0.32,0.59
2021-08-27,4,4,1,2,1,0,0,2,0,0,0.205,0.273,0.326,0.599
2021-08-28,4,3,1,2,0,0,0,0,1,1,0.21,0.279,0.33,0.609
2021-08-29,3,3,0,1,0,0,0,0,0,0,0.211,0.28,0.33,0.609
2021-08-31,4,4,0,1,0,0,0,0,0,1,0.211,0.279,0.329,0.608
2021-09-01,3,3,0,1,0,0,0,0,0,0,0.213,0.28,0.329,0.608
2021-09-02,5,4,0,0,0,0,0,0,1,0,0.21,0.278,0.325,0.603
2021-09-03,0,0,0,0,0,0,0,0,0,0,0.21,0.278,0.325,0.603
2021-09-04,2,2,0,0,0,0,0,1,0,1,0.208,0.277,0.322,0.599
2021-09-05,5,5,1,2,0,0,1,1,0,1,0.212,0.279,0.333,0.612
2021-09-06,3,3,0,1,0,1,0,0,0,2,0.213,0.279,0.34,0.619
2021-09-08,4,4,1,1,0,0,1,3,0,0,0.213,0.279,0.348,0.627
2021-09-10,3,2,0,0,0,0,0,0,0,0,0.212,0.279,0.346,0.625
2021-09-11,2,2,0,1,0,0,0,0,0,0,0.214,0.28,0.347,0.627
