Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
38,2021-09-23,4,4,0,2,1,0,0,0,0,2,0.254,0.338,0.509,0.847
39,2021-09-29,3,3,0,0,0,0,0,0,0,1,0.248,0.331,0.496,0.827
40,September,12,12,1,3,2,0,0,0,0,5,0.25,0.25,0.417,0.667
41,2021-10-02,3,2,0,0,0,0,0,0,1,1,0.244,0.331,0.487,0.818
42,2021-10-03,4,4,1,2,1,0,0,0,0,1,0.252,0.336,0.496,0.832
43,October,7,6,1,2,1,0,0,0,1,2,0.333,0.429,0.5,0.929
0,2021-06-06,3,2,0,0,0,0,0,0,0,0,0.0,0.333,0.0,0.333
1,2021-06-08,3,2,0,0,0,0,0,0,1,2,0.0,0.333,0.0,0.333
2,2021-06-09,1,1,0,0,0,0,0,0,0,0,0.0,0.286,0.0,0.286
3,2021-06-10,3,3,1,1,0,0,1,1,0,0,0.125,0.3,0.5,0.8
4,2021-06-11,4,4,1,2,0,0,1,1,0,0,0.25,0.357,0.75,1.107
5,2021-06-13,5,4,0,1,0,0,0,0,0,0,0.25,0.368,0.625,0.993
6,2021-06-15,4,4,1,1,0,0,1,1,0,0,0.25,0.348,0.7,1.048
7,2021-06-17,4,4,1,1,0,0,0,1,0,2,0.25,0.333,0.625,0.958
8,2021-06-18,1,1,0,0,0,0,0,0,0,1,0.24,0.321,0.6,0.921
9,2021-06-19,4,4,1,1,0,0,0,0,0,1,0.241,0.313,0.552,0.864
10,June,32,29,5,7,0,0,3,4,1,6,0.241,0.313,0.552,0.864
11,2021-07-07,4,4,2,2,2,0,0,0,0,0,0.273,0.333,0.606,0.939
12,2021-07-09,6,5,1,1,0,0,1,4,0,1,0.263,0.31,0.632,0.941
13,2021-07-11,5,4,2,2,0,0,1,3,0,0,0.286,0.34,0.69,1.031
14,2021-07-16,3,3,0,0,0,0,0,0,0,2,0.267,0.32,0.644,0.964
15,2021-07-18,4,4,0,2,0,0,0,1,0,0,0.286,0.333,0.633,0.966
16,2021-07-19,4,3,0,0,0,0,0,0,1,0,0.269,0.328,0.596,0.924
17,2021-07-20,4,1,1,0,0,0,0,0,3,0,0.264,0.355,0.585,0.94
18,2021-07-21,4,4,0,1,0,0,0,1,0,1,0.263,0.348,0.561,0.91
19,2021-07-23,4,4,0,0,0,0,0,0,0,1,0.246,0.329,0.525,0.853
20,2021-07-26,4,4,0,2,1,0,0,1,0,2,0.262,0.338,0.538,0.876
21,2021-07-27,1,0,1,0,0,0,0,0,0,0,0.262,0.347,0.538,0.885
22,2021-07-28,4,4,0,1,1,0,0,0,0,0,0.261,0.342,0.536,0.878
23,2021-07-29,4,3,0,1,1,0,0,0,1,1,0.264,0.349,0.542,0.891
24,2021-07-31,4,3,2,1,0,0,1,2,1,0,0.267,0.356,0.573,0.93
25,July,55,46,9,13,5,0,3,12,6,8,0.283,0.382,0.587,0.969
26,2021-08-01,4,3,0,1,0,0,0,0,1,1,0.269,0.363,0.564,0.927
27,2021-08-03,4,4,0,0,0,0,0,0,0,3,0.256,0.347,0.537,0.884
28,2021-08-05,4,4,0,0,0,0,0,0,0,1,0.244,0.333,0.512,0.845
29,2021-08-06,6,5,1,3,1,0,0,0,1,1,0.264,0.352,0.527,0.88
30,2021-08-07,0,0,0,0,0,0,0,0,0,0,0.264,0.352,0.527,0.88
31,2021-08-08,5,4,2,1,0,0,0,0,0,2,0.263,0.355,0.516,0.87
32,2021-08-10,4,4,1,1,0,0,1,2,0,2,0.263,0.351,0.535,0.886
33,2021-08-11,4,4,0,0,0,0,0,0,0,0,0.252,0.339,0.515,0.854
34,2021-08-12,3,2,1,0,0,0,0,0,1,0,0.248,0.339,0.505,0.844
35,August,34,30,5,6,1,0,1,2,3,10,0.2,0.294,0.333,0.628
36,2021-09-21,4,4,1,1,1,0,0,0,0,1,0.248,0.336,0.505,0.841
37,2021-09-23,1,1,0,0,0,0,0,0,0,1,0.245,0.333,0.5,0.833
38,2021-09-23,4,4,0,2,1,0,0,0,0,2,0.254,0.338,0.509,0.847
39,2021-09-29,3,3,0,0,0,0,0,0,0,1,0.248,0.331,0.496,0.827
40,September,12,12,1,3,2,0,0,0,0,5,0.25,0.25,0.417,0.667
41,2021-10-02,3,2,0,0,0,0,0,0,1,1,0.244,0.331,0.487,0.818
42,2021-10-03,4,4,1,2,1,0,0,0,0,1,0.252,0.336,0.496,0.832
43,October,7,6,1,2,1,0,0,0,1,2,0.333,0.429,0.5,0.929
0,2021-06-06,3,2,0,0,0,0,0,0,0,0,0.0,0.333,0.0,0.333
1,2021-06-08,3,2,0,0,0,0,0,0,1,2,0.0,0.333,0.0,0.333
2,2021-06-09,1,1,0,0,0,0,0,0,0,0,0.0,0.286,0.0,0.286
3,2021-06-10,3,3,1,1,0,0,1,1,0,0,0.125,0.3,0.5,0.8
4,2021-06-11,4,4,1,2,0,0,1,1,0,0,0.25,0.357,0.75,1.107
5,2021-06-13,5,4,0,1,0,0,0,0,0,0,0.25,0.368,0.625,0.993
6,2021-06-15,4,4,1,1,0,0,1,1,0,0,0.25,0.348,0.7,1.048
7,2021-06-17,4,4,1,1,0,0,0,1,0,2,0.25,0.333,0.625,0.958
8,2021-06-18,1,1,0,0,0,0,0,0,0,1,0.24,0.321,0.6,0.921
9,2021-06-19,4,4,1,1,0,0,0,0,0,1,0.241,0.313,0.552,0.864
10,June,32,29,5,7,0,0,3,4,1,6,0.241,0.313,0.552,0.864
11,2021-07-07,4,4,2,2,2,0,0,0,0,0,0.273,0.333,0.606,0.939
12,2021-07-09,6,5,1,1,0,0,1,4,0,1,0.263,0.31,0.632,0.941
13,2021-07-11,5,4,2,2,0,0,1,3,0,0,0.286,0.34,0.69,1.031
14,2021-07-16,3,3,0,0,0,0,0,0,0,2,0.267,0.32,0.644,0.964
15,2021-07-18,4,4,0,2,0,0,0,1,0,0,0.286,0.333,0.633,0.966
16,2021-07-19,4,3,0,0,0,0,0,0,1,0,0.269,0.328,0.596,0.924
17,2021-07-20,4,1,1,0,0,0,0,0,3,0,0.264,0.355,0.585,0.94
18,2021-07-21,4,4,0,1,0,0,0,1,0,1,0.263,0.348,0.561,0.91
19,2021-07-23,4,4,0,0,0,0,0,0,0,1,0.246,0.329,0.525,0.853
20,2021-07-26,4,4,0,2,1,0,0,1,0,2,0.262,0.338,0.538,0.876
21,2021-07-27,1,0,1,0,0,0,0,0,0,0,0.262,0.347,0.538,0.885
22,2021-07-28,4,4,0,1,1,0,0,0,0,0,0.261,0.342,0.536,0.878
23,2021-07-29,4,3,0,1,1,0,0,0,1,1,0.264,0.349,0.542,0.891
24,2021-07-31,4,3,2,1,0,0,1,2,1,0,0.267,0.356,0.573,0.93
25,July,55,46,9,13,5,0,3,12,6,8,0.283,0.382,0.587,0.969
26,2021-08-01,4,3,0,1,0,0,0,0,1,1,0.269,0.363,0.564,0.927
27,2021-08-03,4,4,0,0,0,0,0,0,0,3,0.256,0.347,0.537,0.884
28,2021-08-05,4,4,0,0,0,0,0,0,0,1,0.244,0.333,0.512,0.845
29,2021-08-06,6,5,1,3,1,0,0,0,1,1,0.264,0.352,0.527,0.88
30,2021-08-07,0,0,0,0,0,0,0,0,0,0,0.264,0.352,0.527,0.88
31,2021-08-08,5,4,2,1,0,0,0,0,0,2,0.263,0.355,0.516,0.87
32,2021-08-10,4,4,1,1,0,0,1,2,0,2,0.263,0.351,0.535,0.886
33,2021-08-11,4,4,0,0,0,0,0,0,0,0,0.252,0.339,0.515,0.854
34,2021-08-12,3,2,1,0,0,0,0,0,1,0,0.248,0.339,0.505,0.844
35,August,34,30,5,6,1,0,1,2,3,10,0.2,0.294,0.333,0.628
36,2021-09-21,4,4,1,1,1,0,0,0,0,1,0.248,0.336,0.505,0.841
37,2021-09-23,1,1,0,0,0,0,0,0,0,1,0.245,0.333,0.5,0.833
38,2021-09-23,4,4,0,2,1,0,0,0,0,2,0.254,0.338,0.509,0.847
39,2021-09-29,3,3,0,0,0,0,0,0,0,1,0.248,0.331,0.496,0.827
40,September,12,12,1,3,2,0,0,0,0,5,0.25,0.25,0.417,0.667
41,2021-10-02,3,2,0,0,0,0,0,0,1,1,0.244,0.331,0.487,0.818
42,2021-10-03,4,4,1,2,1,0,0,0,0,1,0.252,0.336,0.496,0.832
43,October,7,6,1,2,1,0,0,0,1,2,0.333,0.429,0.5,0.929
0,2021-06-06,3,2,0,0,0,0,0,0,0,0,0.0,0.333,0.0,0.333
1,2021-06-08,3,2,0,0,0,0,0,0,1,2,0.0,0.333,0.0,0.333
2,2021-06-09,1,1,0,0,0,0,0,0,0,0,0.0,0.286,0.0,0.286
3,2021-06-10,3,3,1,1,0,0,1,1,0,0,0.125,0.3,0.5,0.8
4,2021-06-11,4,4,1,2,0,0,1,1,0,0,0.25,0.357,0.75,1.107
5,2021-06-13,5,4,0,1,0,0,0,0,0,0,0.25,0.368,0.625,0.993
6,2021-06-15,4,4,1,1,0,0,1,1,0,0,0.25,0.348,0.7,1.048
7,2021-06-17,4,4,1,1,0,0,0,1,0,2,0.25,0.333,0.625,0.958
8,2021-06-18,1,1,0,0,0,0,0,0,0,1,0.24,0.321,0.6,0.921
9,2021-06-19,4,4,1,1,0,0,0,0,0,1,0.241,0.313,0.552,0.864
10,June,32,29,5,7,0,0,3,4,1,6,0.241,0.313,0.552,0.864
11,2021-07-07,4,4,2,2,2,0,0,0,0,0,0.273,0.333,0.606,0.939
12,2021-07-09,6,5,1,1,0,0,1,4,0,1,0.263,0.31,0.632,0.941
13,2021-07-11,5,4,2,2,0,0,1,3,0,0,0.286,0.34,0.69,1.031
14,2021-07-16,3,3,0,0,0,0,0,0,0,2,0.267,0.32,0.644,0.964
15,2021-07-18,4,4,0,2,0,0,0,1,0,0,0.286,0.333,0.633,0.966
16,2021-07-19,4,3,0,0,0,0,0,0,1,0,0.269,0.328,0.596,0.924
17,2021-07-20,4,1,1,0,0,0,0,0,3,0,0.264,0.355,0.585,0.94
18,2021-07-21,4,4,0,1,0,0,0,1,0,1,0.263,0.348,0.561,0.91
19,2021-07-23,4,4,0,0,0,0,0,0,0,1,0.246,0.329,0.525,0.853
20,2021-07-26,4,4,0,2,1,0,0,1,0,2,0.262,0.338,0.538,0.876
21,2021-07-27,1,0,1,0,0,0,0,0,0,0,0.262,0.347,0.538,0.885
22,2021-07-28,4,4,0,1,1,0,0,0,0,0,0.261,0.342,0.536,0.878
23,2021-07-29,4,3,0,1,1,0,0,0,1,1,0.264,0.349,0.542,0.891
24,2021-07-31,4,3,2,1,0,0,1,2,1,0,0.267,0.356,0.573,0.93
25,July,55,46,9,13,5,0,3,12,6,8,0.283,0.382,0.587,0.969
26,2021-08-01,4,3,0,1,0,0,0,0,1,1,0.269,0.363,0.564,0.927
27,2021-08-03,4,4,0,0,0,0,0,0,0,3,0.256,0.347,0.537,0.884
28,2021-08-05,4,4,0,0,0,0,0,0,0,1,0.244,0.333,0.512,0.845
29,2021-08-06,6,5,1,3,1,0,0,0,1,1,0.264,0.352,0.527,0.88
30,2021-08-07,0,0,0,0,0,0,0,0,0,0,0.264,0.352,0.527,0.88
31,2021-08-08,5,4,2,1,0,0,0,0,0,2,0.263,0.355,0.516,0.87
32,2021-08-10,4,4,1,1,0,0,1,2,0,2,0.263,0.351,0.535,0.886
33,2021-08-11,4,4,0,0,0,0,0,0,0,0,0.252,0.339,0.515,0.854
34,2021-08-12,3,2,1,0,0,0,0,0,1,0,0.248,0.339,0.505,0.844
35,August,34,30,5,6,1,0,1,2,3,10,0.2,0.294,0.333,0.628
36,2021-09-21,4,4,1,1,1,0,0,0,0,1,0.248,0.336,0.505,0.841
37,2021-09-23,1,1,0,0,0,0,0,0,0,1,0.245,0.333,0.5,0.833
38,2021-09-23,4,4,0,2,1,0,0,0,0,2,0.254,0.338,0.509,0.847
39,2021-09-29,3,3,0,0,0,0,0,0,0,1,0.248,0.331,0.496,0.827
40,September,12,12,1,3,2,0,0,0,0,5,0.25,0.25,0.417,0.667
41,2021-10-02,3,2,0,0,0,0,0,0,1,1,0.244,0.331,0.487,0.818
42,2021-10-03,4,4,1,2,1,0,0,0,0,1,0.252,0.336,0.496,0.832
43,October,7,6,1,2,1,0,0,0,1,2,0.333,0.429,0.5,0.929
