Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
22,2021-08-20,1,1,0,1,0,0,0,0,0,0,0.233,0.342,0.4,0.742
23,August,4,3,1,1,0,0,0,0,1,2,0.333,0.5,0.333,0.833
0,2021-04-03,2,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
1,2021-04-05,4,4,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
2,2021-04-06,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,2021-04-08,1,0,1,0,0,0,0,0,1,0,0.0,0.125,0.0,0.125
4,2021-04-10,3,3,2,2,0,0,1,3,0,0,0.2,0.273,0.5,0.773
5,2021-04-11,4,4,0,2,1,0,0,2,0,0,0.286,0.333,0.571,0.905
6,2021-04-12,1,0,0,0,0,0,0,0,1,0,0.286,0.375,0.571,0.946
7,2021-04-13,2,1,0,0,0,0,0,1,0,1,0.267,0.333,0.533,0.867
8,2021-04-14,2,1,0,0,0,0,0,0,1,1,0.25,0.35,0.5,0.85
9,2021-04-17,4,2,1,0,0,0,0,0,2,1,0.222,0.375,0.444,0.819
10,2021-04-18,1,1,0,0,0,0,0,0,0,1,0.211,0.36,0.421,0.781
11,2021-04-20,3,2,0,1,1,0,0,1,0,0,0.238,0.357,0.476,0.833
12,2021-04-21,1,1,0,0,0,0,0,0,0,1,0.227,0.345,0.455,0.799
13,2021-04-23,1,1,0,0,0,0,0,0,0,0,0.217,0.333,0.435,0.768
14,2021-04-24,1,1,0,0,0,0,0,0,0,0,0.208,0.323,0.417,0.739
15,2021-04-27,1,1,0,1,0,0,0,0,0,0,0.24,0.344,0.44,0.784
16,2021-04-28,1,1,0,0,0,0,0,0,0,0,0.231,0.333,0.423,0.756
17,2021-04-29,1,1,0,0,0,0,0,0,0,0,0.222,0.324,0.407,0.731
18,April,34,27,4,6,2,0,1,7,5,9,0.222,0.324,0.407,0.731
19,2021-08-17,1,1,0,0,0,0,0,0,0,1,0.214,0.314,0.393,0.707
20,2021-08-18,1,1,0,0,0,0,0,0,0,1,0.207,0.306,0.379,0.685
21,2021-08-19,1,0,1,0,0,0,0,0,1,0,0.207,0.324,0.379,0.704
22,2021-08-20,1,1,0,1,0,0,0,0,0,0,0.233,0.342,0.4,0.742
23,August,4,3,1,1,0,0,0,0,1,2,0.333,0.5,0.333,0.833
