,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-05,0,0,5.40,1,0,3.1,4,2,2,1,3,1,2.10
1,2021-04-12,0,0,2.35,0,0,4.1,2,0,0,0,1,7,1.30
2,2021-04-20,0,1,2.70,1,0,5.2,3,2,2,0,3,6,1.20
3,2021-04-25,0,1,3.00,0,0,1.2,2,1,1,1,0,0,1.20
4,2021-04-29,0,1,2.70,1,0,5.0,3,1,1,1,0,6,1.05
5,April,0,3,2.70,3,0,20.0,14,6,6,3,7,20,1.05
6,2021-05-05,0,0,3.28,1,0,4.2,2,3,3,1,2,8,1.01
7,2021-05-10,0,0,3.60,1,0,5.1,5,3,3,2,2,7,1.07
8,2021-05-15,1,0,3.34,1,0,5.0,5,1,1,0,2,5,1.11
9,2021-05-20,1,0,3.38,1,0,5.0,3,2,2,2,2,7,1.10
10,2021-05-26,1,0,3.13,1,0,6.0,3,1,1,0,1,7,1.04
11,May,3,0,3.46,5,0,26.0,18,10,10,5,9,34,1.04
12,2021-06-01,1,0,2.89,1,0,7.0,5,1,1,0,1,6,1.02
13,2021-06-06,1,0,2.75,1,0,6.0,3,1,1,0,2,8,1.00
14,2021-06-12,0,1,2.98,1,0,4.1,6,4,3,1,1,4,1.04
15,2021-06-18,0,0,2.82,1,0,7.0,7,1,1,0,2,8,1.07
16,2021-06-24,1,0,2.83,1,0,6.0,7,2,2,0,2,5,1.10
17,2021-06-30,0,1,3.14,1,0,4.0,3,4,4,0,3,5,1.12
18,June,3,2,3.15,6,0,34.1,31,13,12,1,11,36,1.22
19,2021-07-07,0,0,3.06,1,0,5.0,2,1,1,1,2,7,1.10
20,2021-07-20,1,0,2.86,1,0,6.0,3,0,0,0,0,8,1.06
21,2021-07-26,0,0,3.19,1,0,4.2,6,6,5,1,1,9,1.08
22,July,1,0,3.45,3,0,15.2,11,7,6,2,3,24,0.89
23,2021-08-01,0,1,3.49,1,0,4.2,8,5,5,2,2,7,1.13
24,2021-08-07,1,0,3.29,1,0,6.0,2,0,0,0,0,8,1.09
25,2021-08-14,1,0,3.30,1,0,5.0,6,2,2,1,3,5,1.12
26,2021-08-19,0,0,3.39,1,0,5.0,4,3,3,1,1,3,1.11
27,2021-08-24,1,0,3.21,1,0,6.2,4,0,0,0,1,7,1.09
28,2021-08-30,0,0,3.23,1,0,5.0,5,2,2,1,2,6,1.11
29,August,3,1,3.34,6,0,32.1,29,12,12,5,9,36,1.18
30,2021-09-05,0,0,3.29,1,0,5.2,6,3,3,0,1,5,1.11
31,2021-09-11,0,1,3.43,1,0,5.0,8,4,4,1,2,3,1.14
32,2021-09-16,1,0,3.37,1,0,5.1,5,1,1,0,3,2,1.16
33,2021-09-22,0,0,3.23,1,0,6.0,3,0,0,0,3,1,1.15
34,2021-09-29,0,1,3.48,1,0,5.0,8,6,6,2,2,6,1.18
35,September,1,2,4.67,5,0,27.0,30,14,14,3,11,17,1.52
