,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,March,1,0,7.94,1,0,5.2,7,5,5,2,0,4,1.24
1,2018-03-31,1,0,7.94,1,0,5.2,7,5,5,2,0,4,1.24
2,2018-04-06,1,0,5.40,1,0,6.0,5,2,2,0,1,4,1.11
3,2018-04-11,1,0,3.48,1,0,9.0,3,1,1,1,2,6,0.87
4,2018-04-18,0,0,2.60,1,0,7.0,3,0,0,0,1,7,0.80
5,2018-04-23,1,0,2.31,1,0,7.1,6,1,1,0,2,7,0.86
6,2018-04-28,0,1,3.08,1,0,3.0,5,5,4,2,1,4,0.95
7,April,3,1,2.23,5,0,32.1,22,9,8,3,7,28,0.90
8,2018-05-03,0,0,3.95,1,0,5.1,9,6,6,1,3,7,1.11
9,2018-05-09,1,0,3.61,1,0,9.0,5,2,2,0,1,14,1.03
10,2018-05-14,0,1,3.66,1,0,6.2,6,3,3,1,2,4,1.05
11,2018-05-20,0,1,3.65,1,0,7.2,8,3,3,1,1,6,1.07
12,2018-05-26,1,0,3.98,1,0,5.2,7,5,5,2,2,8,1.11
13,May,2,2,4.98,5,0,34.1,35,19,19,5,9,39,1.28
14,2018-06-01,0,1,4.50,1,0,3.2,7,6,6,1,3,2,1.18
15,2018-06-06,1,0,4.23,1,0,7.0,8,1,1,0,1,10,1.19
16,2018-06-11,1,0,3.90,1,0,7.0,2,0,0,0,1,11,1.13
17,2018-06-16,0,1,4.24,1,0,1.1,4,4,4,0,1,2,1.17
18,June,2,2,5.21,4,0,19.0,21,11,11,1,6,25,1.42
19,2018-07-06,1,0,4.28,1,0,5.1,7,3,3,2,0,7,1.18
20,2018-07-11,1,0,4.16,1,0,5.0,5,1,1,0,1,7,1.18
21,2018-07-15,1,0,4.12,0,0,1.0,0,0,0,0,0,2,1.17
22,2018-07-21,1,0,4.03,1,0,6.2,5,2,2,1,1,8,1.15
23,2018-07-27,0,0,3.89,1,0,6.1,7,3,1,1,2,8,1.17
24,July,4,0,2.59,4,0,24.1,24,9,7,4,4,32,1.15
25,2018-08-01,1,0,3.66,1,0,7.1,4,0,0,0,0,10,1.13
26,2018-08-07,0,1,3.69,1,0,6.1,10,3,3,1,1,8,1.16
27,2018-08-12,1,0,3.50,1,0,7.0,3,1,0,0,0,9,1.12
28,2018-08-17,1,0,3.33,1,0,7.0,3,0,0,0,1,6,1.10
29,2018-08-22,0,1,3.55,1,0,3.2,8,6,5,1,1,6,1.13
30,2018-08-28,1,0,3.38,1,0,7.2,4,0,0,0,2,11,1.11
31,August,4,2,1.85,6,0,39.0,32,10,8,2,5,50,0.95
32,2018-09-02,0,1,3.52,1,0,6.1,9,5,5,2,2,9,1.14
33,2018-09-07,0,0,3.41,1,0,8.0,6,2,1,0,1,14,1.12
34,2018-09-12,0,1,3.43,1,0,7.0,6,3,3,1,2,5,1.13
35,2018-09-19,0,0,3.35,1,0,6.2,4,1,1,1,1,11,1.11
36,2018-09-25,0,1,3.42,0,0,4.1,4,3,3,0,4,8,1.13
37,2018-09-30,1,0,3.38,1,0,5.0,3,1,1,0,2,6,1.13
38,September,1,3,3.38,5,0,37.1,32,15,14,4,12,53,1.18
