,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-08,0,0,3.00,1,0,6.0,4,2,2,0,2,4,1.00
1,2021-04-11,0,0,4.22,0,0,4.2,7,3,3,0,0,6,1.22
2,2021-04-13,0,0,3.60,1,0,4.1,3,1,1,0,3,8,1.27
3,2021-04-20,0,1,3.86,1,0,3.2,2,3,2,0,6,7,1.45
4,2021-04-25,1,0,2.81,1,0,7.0,3,0,0,0,3,4,1.29
5,April,1,1,2.81,4,0,25.2,19,9,8,0,14,29,1.29
6,2021-05-01,0,0,3.41,1,0,6.0,7,4,4,1,1,4,1.29
7,2021-05-06,1,0,2.79,1,0,7.0,1,1,0,0,0,8,1.09
8,2021-05-12,1,0,2.56,1,0,7.0,4,1,1,0,3,4,1.07
9,2021-05-17,0,0,2.40,1,0,3.0,1,0,0,0,0,2,1.03
10,2021-05-29,1,0,2.18,1,0,5.0,2,0,0,0,1,8,0.99
11,May,3,0,1.61,5,0,28.0,15,6,5,1,5,26,0.71
12,2021-06-03,0,1,2.45,1,0,5.0,7,4,3,1,4,2,1.09
13,2021-06-09,1,0,2.33,1,0,7.0,5,1,1,0,1,9,1.07
14,2021-06-15,1,0,2.35,1,0,7.0,5,2,2,1,0,12,1.03
15,2021-06-20,0,1,2.62,1,0,6.1,10,4,4,2,0,5,1.08
16,2021-06-25,0,0,2.57,1,0,5.0,3,1,1,0,1,5,1.06
17,June,2,2,3.26,5,0,30.1,30,12,11,4,6,33,1.19
18,2021-07-03,1,0,2.61,1,0,5.2,2,2,2,1,2,5,1.04
19,2021-07-09,0,0,2.66,1,0,5.0,4,2,2,0,3,2,1.06
20,2021-07-18,0,0,3.13,1,0,0.1,4,6,5,0,4,0,1.14
21,2021-07-24,0,1,3.55,1,0,4.0,8,6,6,3,2,1,1.19
22,2021-07-29,0,1,3.81,1,0,5.0,6,5,5,2,2,7,1.21
23,July,1,2,9.00,5,0,20.0,24,21,20,6,13,15,1.85
24,2021-08-03,0,1,3.94,1,0,5.2,8,4,4,2,2,4,1.24
25,2021-08-08,0,1,3.97,1,0,6.0,4,3,3,3,1,1,1.22
26,2021-08-14,0,0,3.83,1,0,6.2,2,1,1,1,3,8,1.19
27,2021-08-19,0,1,3.93,1,0,6.0,6,4,4,0,1,4,1.19
28,2021-08-25,0,1,3.89,1,0,6.0,2,3,2,1,1,3,1.16
29,August,0,4,4.15,5,0,30.1,22,15,14,7,8,20,0.99
30,2021-09-05,0,0,4.15,1,0,4.1,6,6,6,2,3,6,1.19
31,2021-09-11,0,0,4.29,1,0,6.0,6,5,5,3,1,8,1.19
32,2021-09-17,0,1,4.27,1,0,5.0,3,2,2,1,0,3,1.17
33,2021-09-22,0,1,4.57,1,0,2.0,6,6,6,2,2,1,1.21
34,2021-09-29,0,0,4.47,1,0,7.1,2,2,2,0,3,5,1.18
35,September,0,2,7.66,5,0,24.2,23,21,21,8,9,23,1.30
