,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-08-17,0,0,0.00,2.0,1,0,0,1,1,1.00
1,2021-08-21,0,0,4.15,2.1,2,2,0,1,2,1.15
2,2021-08-27,0,0,8.44,1.0,2,3,1,1,1,1.50
3,2021-08-28,0,0,6.14,2.0,1,0,0,0,0,1.23
4,August,0,0,6.14,7.1,6,5,1,3,4,1.23
5,2021-09-03,0,0,4.66,2.1,2,0,0,1,2,1.24
6,2021-09-08,0,0,4.22,1.0,1,0,0,0,0,1.22
7,2021-09-11,0,1,3.86,1.0,1,0,0,0,0,1.20
8,2021-09-14,0,0,3.55,1.0,0,0,0,3,1,1.34
9,2021-09-16,0,0,3.38,0.2,0,0,0,0,0,1.28
10,2021-09-19,0,0,3.52,2.0,1,1,0,1,1,1.24
11,2021-09-23,0,0,3.63,2.0,3,1,0,2,3,1.38
12,2021-09-27,0,0,5.19,0.0,1,3,0,1,0,1.50
13,2021-09-29,0,0,5.50,0.2,2,1,0,0,0,1.56
14,September,0,1,5.06,10.2,11,6,0,8,7,1.78
