,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-05-30,0,0,1.80,5.0,3,1,0,2,5,1.00
1,May,0,0,1.80,5.0,3,1,0,2,5,1.00
2,2021-06-05,0,0,5.40,5.0,7,5,3,1,5,1.30
3,2021-06-11,0,0,4.80,5.0,4,2,0,4,2,1.40
4,2021-06-16,0,1,4.26,4.0,4,1,1,2,5,1.42
5,2021-06-23,0,1,4.94,4.2,7,4,1,2,6,1.52
6,2021-06-29,0,1,5.65,5.0,9,5,1,0,3,1.57
7,June,0,3,6.46,23.2,31,17,6,9,21,1.69
8,2021-07-05,1,0,5.08,5.0,4,1,0,3,4,1.54
9,2021-07-11,0,0,5.59,5.0,4,5,2,3,3,1.53
10,2021-07-19,0,1,5.77,5.0,7,4,3,2,6,1.56
11,July,1,1,6.00,15.0,15,10,5,8,13,1.53
